개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,한실수,양실수,욕실수,발한실여부,좌석수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조수,침대수,다중이용업소여부
3060000,3060000-202-2010-00001,20101102,,1,영업/정상,1,영업,,,,,34212487,"1,573.56",131781,서울특별시 중랑구 신내동 797 동성아파트 701동 지101호,"서울특별시 중랑구 신내로14길 21, 701동 지101호 (신내동,동성아파트)",2067,춘천옥사우나,2021-01-07 13:57,U,40:00.0,공동탕업+찜질시설서비스영업,208508.1367,455974.0258,공동탕업+찜질시설서비스영업,18,3,0,0,1,101,0,0,0,N,0,,,,자가,0,,,0,0,N
3060000,3060000-202-2008-00001,20080528,,1,영업/정상,1,영업,,,,,9772048,543.1,131853,서울특별시 중랑구 묵동 245-4 지하1층 ,"서울특별시 중랑구 동일로 865 (묵동,지하1층)",2010,솔잎여성전용한증막,2021-01-20 13:26,U,40:00.0,한증막업,206814.6135,456135.8825,한증막업,0,0,,,1,1,0,0,1,Y,0,,,,임대,0,,,,,N
3060000,3060000-202-2005-00001,20050129,,1,영업/정상,1,영업,,,,,02 4918285,"2,284.00",131809,서울특별시 중랑구 망우동 572번지 용마프라자2.3층 ,"서울특별시 중랑구 봉우재로71길 18 (망우동,용마프라자2.3층)",2167,우림해수찜사우나,2017-03-27 14:55,I,59:59.0,공동탕업+찜질시설서비스영업,208658.0777,454894.7902,공동탕업+찜질시설서비스영업,,,2,3,,,,,,N,,,,,,,,,,,N
3060000,3060000-202-2018-00001,20180305,,1,영업/정상,1,영업,,,,,,189,131876,서울특별시 중랑구 중화동 286-25 대신빌딩 ,"서울특별시 중랑구 동일로 802, 대신빌딩 지하1층 (중화동)",2051,스파아레나,2021-04-01 12:00,U,40:00.0,목욕장업 기타,206971.0035,455523.9089,목욕장업 기타,0,0,,,1,1,0,0,0,Y,0,,,,,0,0,0,0,0,N
3060000,3060000-202-2002-00004,20021205,,1,영업/정상,1,영업,,,,,02 4372212,"2,000.00",131802,서울특별시 중랑구 망우동 364-1 ,서울특별시 중랑구 용마산로 538 (망우동),2176,용마스파랜드,2021-01-07 13:38,U,40:00.0,공동탕업+찜질시설서비스영업,208826.0805,455184.1061,공동탕업+찜질시설서비스영업,0,0,2,4,,,0,0,0,N,0,,,,,0,,,,,N
3060000,3060000-202-2007-00001,20070420,,1,영업/정상,1,영업,,,,,02 9751783,400.58,131849,서울특별시 중랑구 묵동 121-25번지 ,서울특별시 중랑구 공릉로2나길 10 (묵동),2036,장미탕,2018-07-19 9:58,I,59:59.0,공동탕업,206966.0834,456693.7461,공동탕업,,,1,1,1,1,,,,N,,,,,,,,,,,N
3060000,3060000-202-1973-00254,19731015,,3,폐업,2,폐업,19940510,,,,204947132,115.62,131878,서울특별시 중랑구 중화동 324-2번지 ,,,정광탕,2001-10-04 0:00,I,59:59.0,공동탕업,,,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-2001-00296,20010919,,3,폐업,2,폐업,20221020,,,,02 4911199,539.37,131862,서울특별시 중랑구 상봉동 202-1,서울특별시 중랑구 상봉중앙로1길 12 (상봉동),2091,세광사우나,2022-10-20 11:26,U,02:00.0,공동탕업,207651.412,455258.0261,,,,,,,,,,,,,,,,,,,,,,
3060000,3060000-202-2005-00003,20050720,,1,영업/정상,1,영업,,,,,222098588,"1,562.74",131809,"서울특별시 중랑구 망우동 508-14 비01,비02 ",서울특별시 중랑구 망우로58길 33-6 (망우동),2169,해오름사우나,2021-01-20 10:29,U,40:00.0,공동탕업+찜질시설서비스영업,208262.2011,454926.2315,공동탕업+찜질시설서비스영업,10,4,,,1,2,,,,N,,,,,,,,,,,N
3060000,3060000-202-2001-00295,20010919,,1,영업/정상,1,영업,,,,,02 4927006,973.5,131883,서울특별시 중랑구 중화동 315-10 ,서울특별시 중랑구 중랑역로 51 (중화동),2104,봉화사우나,2020-09-29 10:36,U,40:00.0,공동탕업,206723.262,455124.8093,공동탕업,0,0,0,0,1,1,0,0,0,N,0,,,,,0,,,0,0,N
3060000,3060000-202-2004-00004,20041021,,1,영업/정상,1,영업,,,,,234220080,"1,189.97",131866,서울특별시 중랑구 신내동 387-1 ,서울특별시 중랑구 용마산로 623 (신내동),2068,천지연스파월드,2021-01-21 9:26,U,40:00.0,공동탕업+찜질시설서비스영업,208797.5782,456080.2366,공동탕업+찜질시설서비스영업,0,0,0,0,1,1,0,0,0,N,0,,,,,0,,,0,0,N
3060000,3060000-202-1996-00278,19961205,,1,영업/정상,1,영업,,,,,02433 0855,365.43,131816,서울특별시 중랑구 면목동 129-12번지 ,서울특별시 중랑구 면목로 431 (면목동),2146,대원,2014-04-30 13:59,I,59:59.0,공동탕업,207593.8225,454242.1898,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3060000,3060000-202-1987-00202,19871002,,1,영업/정상,1,영업,,,,,02 4952624,530.04,131824,서울특별시 중랑구 면목동 193-1번지 면목한신아파트 ,"서울특별시 중랑구 중랑천로 20, 면목한신상가지하층 (면목동, 면목한신아파트)",2133,면목한신사우나,2020-01-29 13:35,U,40:00.0,공동탕업,206595.7078,453913.427,공동탕업,,,,,1,1,,,,N,,,,,,,,,,,N
3060000,3060000-202-2001-00294,20010821,,1,영업/정상,1,영업,,,,,02 4341210,987.23,131841,서울특별시 중랑구 면목동 1522 ,"서울특별시 중랑구 면목로35길 63, 지층 (면목동)",2240,두산사우나,2021-01-07 11:06,U,40:00.0,공동탕업+찜질시설서비스영업,207196.8121,452955.9821,공동탕업+찜질시설서비스영업,0,0,,,1,1,0,0,0,N,0,,,,,0,,,,,N
3140000,3140000-202-1980-00097,19800917,,3,폐업,2,폐업,19990705,,,,02   00000,186.05,158850,서울특별시 양천구 신정동 169-8번지 ,,,부민,1999-07-06 0:00,I,59:59.0,공동탕업,,,공동탕업,,,,,,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1987-00225,19871019,,1,영업/정상,1,영업,,,,,24920561,303.4,131811,서울특별시 중랑구 면목동 15-2 ,서울특별시 중랑구 용마산로96길 20 (면목동),2189,용마탕,2021-06-30 11:18,U,40:00.0,공동탕업,208628.3078,454203.466,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1997-00280,19970311,,3,폐업,2,폐업,20040316,,,,02 4321840,549.91,131867,서울특별시 중랑구 신내동 613-8번지 ,,,영림기획(주),2004-03-16 0:00,I,59:59.0,공동탕업,208500.4141,456116.2139,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3060000,3060000-202-2012-00001,20120309,,3,폐업,2,폐업,20190630,,,,02495 0588,183.25,131877,서울특별시 중랑구 중화동 292-3번지 ,서울특별시 중랑구 봉화산로20길 48 (중화동),2094,중화여성전용사우나,2019-07-11 17:10,U,40:00.0,공동탕업,207136.2224,455229.5389,공동탕업,0,0,1,2,,,0,0,2,N,0,,,,자가,0,,,0,0,N
3060000,3060000-202-1994-00217,19940523,,3,폐업,2,폐업,20020121,,,,204944571,317.36,131815,서울특별시 중랑구 면목동 71-41번지 ,,,상일탕,2002-01-21 0:00,I,59:59.0,공동탕업,208243.9104,453913.9465,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1994-00208,19941021,,3,폐업,2,폐업,20080909,,,,222070920,438.24,131831,서울특별시 중랑구 면목동 584-35번지 ,,,청수탕,2008-01-03 15:00,I,59:59.0,공동탕업,,,공동탕업,0,0,2,3,,,0,0,0,N,0,,,,,0,,,,,N
3060000,3060000-202-1983-00224,19830316,,3,폐업,2,폐업,19940411,,,,204964843,145.8,131830,서울특별시 중랑구 면목동 390-27번지 ,,,신일탕,2001-10-04 0:00,I,59:59.0,공동탕업,207395.47,452403.9256,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1994-00265,19940124,,3,폐업,2,폐업,20130620,,,,02 4917397,310.44,131802,서울특별시 중랑구 망우동 183번지 지하1층 ,"서울특별시 중랑구 양원역로 25 (망우동, 지하1층)",2064,해동탕,2012-05-02 11:55,I,59:59.0,공동탕업+찜질시설서비스영업,209434.9367,455599.0219,공동탕업+찜질시설서비스영업,,,,,,,,,,N,,,,,,,,,,,N
3060000,3060000-202-1981-00251,19810807,,3,폐업,2,폐업,19940111,,,,204353464,163.38,131878,서울특별시 중랑구 중화동 326-174번지 ,,,화원탕,2001-10-04 0:00,I,59:59.0,공동탕업,206411.1236,455022.0674,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1971-00242,19711021,,3,폐업,2,폐업,20191017,,,,204333885,157.92,131881,서울특별시 중랑구 중화동 311-58번지 ,서울특별시 중랑구 봉화산로3길 14 (중화동),2016,대호탕,2019-10-17 9:58,U,40:00.0,공동탕업,206655.0213,455546.1185,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,0,,,,,N
3060000,3060000-202-1989-00264,19890824,,3,폐업,2,폐업,20010831,,,,02 4964300,"1,006.60",131802,서울특별시 중랑구 망우동 207-2번지 ,,,일광,2001-09-04 0:00,I,59:59.0,공동탕업,209144.1723,455311.5602,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1998-00284,19980831,,3,폐업,2,폐업,20000630,,,,02 4924727,301.66,131200,"서울특별시 중랑구 면목동 339-39번지 ,42 ",,,극동탕,2000-09-20 0:00,I,59:59.0,공동탕업,207116.7304,452792.4513,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1972-00194,19720921,,3,폐업,2,폐업,20160303,,,,,151.11,131817,서울특별시 중랑구 면목동 90-69번지 ,,,혜원탕,2014-03-25 13:12,I,59:59.0,공동탕업,207987.6088,454570.9044,공동탕업,0,0,,,,,0,0,0,N,0,,,,,0,,,,,N
3060000,3060000-202-2000-00001,20000816,,3,폐업,2,폐업,20190430,,,,02 4930006,621.04,131823,서울특별시 중랑구 면목동 184-88번지 ,서울특별시 중랑구 중랑천로10길 76 (면목동),2124,삼보대중사우나,2020-01-03 13:54,U,40:00.0,공동탕업,206761.8196,454441.9854,공동탕업,,,3,4,,,,,2,N,,,,,,,,,,,N
3060000,3060000-202-1973-00270,19730613,,3,폐업,2,폐업,19950602,,,,02 4330851,195.9,131800,서울특별시 중랑구 망우동 1번지 ,,,신내탕,2002-08-16 0:00,I,59:59.0,공동탕업,210012.4326,455981.115,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1973-00215,19730731,,3,폐업,2,폐업,19950313,,,,02 4341627,410.12,131813,서울특별시 중랑구 면목동 455-19번지 ,,,동진탕,2001-10-04 0:00,I,59:59.0,공동탕업,207929.6074,453335.8849,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1983-00222,19830201,,3,폐업,2,폐업,19940510,,,,204956999,221.3,131813,서울특별시 중랑구 면목동 472-5번지 ,,,대도탕,2001-10-04 0:00,I,59:59.0,공동탕업,207897.1818,453155.9289,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1982-00240,19820115,,3,폐업,2,폐업,19960514,,,,02 4333841,123,131805,서울특별시 중랑구 망우동 381-1번지 ,,,약수탕,2001-10-04 0:00,I,59:59.0,공동탕업,208949.7033,454810.4373,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1984-00243,19840526,,3,폐업,2,폐업,19960319,,,,02 4345753,239.6,131809,서울특별시 중랑구 망우동 508-18번지 ,,,금호탕,2001-10-04 0:00,I,59:59.0,공동탕업,208301.475,454910.6617,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1993-00252,19931120,,3,폐업,2,폐업,20020331,,,,02 9775177,206.32,131848,서울특별시 중랑구 묵동 171-12번지 ,,,청진탕,2002-04-03 0:00,I,59:59.0,공동탕업,206836.1487,456858.7879,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-2008-00002,20081121,,3,폐업,2,폐업,20211224,,,,02  34219778,"1,150.47",131872,서울특별시 중랑구 신내동 646 ,서울특별시 중랑구 신내로 211 (신내동),2024,봉화산사우나,2021-12-24 11:54,U,40:00.0,공동탕업+찜질시설서비스영업,208112.8602,457113.6384,공동탕업+찜질시설서비스영업,0,0,0,0,1,1,0,0,2,Y,0,,,,,0,0,0,0,0,N
3060000,3060000-202-1983-00213,19831222,,3,폐업,2,폐업,20150421,,,,204910378,203.85,131814,서울특별시 중랑구 면목동 66-5번지 ,서울특별시 중랑구 면목로64길 45 (면목동),,우슬탕,2011-08-30 15:25,I,59:59.0,공동탕업,208026.2334,453747.7187,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3060000,3060000-202-1970-00203,19700821,,3,폐업,2,폐업,19960318,,,,02 4340205,140.62,131816,서울특별시 중랑구 면목동 101-12번지 ,,,동천탕,2001-10-04 0:00,I,59:59.0,공동탕업,207731.4131,454120.4133,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1986-00233,19860910,,3,폐업,2,폐업,19940425,,,,204944571,308.06,131815,서울특별시 중랑구 면목동 71-41번지 ,,,상일탕,2001-10-04 0:00,I,59:59.0,공동탕업,208243.9104,453913.9465,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1984-00230,19840730,,3,폐업,2,폐업,20000509,,,,02 4368580,186.93,131859,서울특별시 중랑구 상봉동 90-48번지 ,,,세심탕,2001-01-10 0:00,I,59:59.0,공동탕업,207794.5893,454792.0972,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1982-00239,19820120,,3,폐업,2,폐업,20171010,,,,02 4333330,742,131880,서울특별시 중랑구 중화동 302-75번지 ,,,양지탕,2017-10-10 10:21,I,59:59.0,공동탕업,206835.9758,455179.5443,공동탕업,3,1,1,3,,,0,0,0,N,0,,,,,0,,,,,N
3060000,3060000-202-1988-00253,19880116,,3,폐업,2,폐업,19970410,,,,02 9735501,196,131852,서울특별시 중랑구 묵동 243-28번지 ,,,동명탕,2001-10-04 0:00,I,59:59.0,공동탕업,206665.5621,456201.5902,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1991-00273,19911115,,3,폐업,2,폐업,20091209,,,,204387195,194.32,131807,서울특별시 중랑구 망우동 503-16번지 ,,,우정,2007-10-08 14:25,I,59:59.0,공동탕업,208355.5586,454596.6762,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1991-00257,19911221,,3,폐업,2,폐업,19970515,,,,02 9734826,245.13,131853,서울특별시 중랑구 묵동 249-4번지 ,,,청호탕,2001-10-04 0:00,I,59:59.0,공동탕업,206643.5573,455871.4008,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1977-00261,19771121,,3,폐업,2,폐업,20010830,,,,02 4346637,166.2,131804,서울특별시 중랑구 망우동 358-1번지 ,,,동일탕,2002-01-16 0:00,I,59:59.0,공동탕업,,,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1983-00262,19831231,,3,폐업,2,폐업,20110405,,,,204934336,275.52,131802,서울특별시 중랑구 망우동 184-14번지 ,,,광성탕,2007-10-08 14:05,I,59:59.0,공동탕업,209046.875,455246.9033,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,0,,,,,N
3060000,3060000-202-1996-00271,19960820,,3,폐업,2,폐업,20060208,,,,02 4324444,709.05,131810,서울특별시 중랑구 망우동 490-3번지 ,,,동국대중목욕탕,2005-08-01 0:00,I,59:59.0,공동탕업,208400.5891,455124.6331,공동탕업,,,,,1,1,,,,N,,,,,,,,,,,N
3060000,3060000-202-1992-00250,19920704,,3,폐업,2,폐업,20070530,,,,209496953,267.44,131850,서울특별시 중랑구 묵동 187-19번지 ,,,은성탕,2004-12-30 0:00,I,59:59.0,공동탕업,207016.9876,455942.865,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1981-00211,19811203,,3,폐업,2,폐업,20050902,,,,02 435 5047,463.69,131821,서울특별시 중랑구 면목동 161-2번지 ,,,은성탕,2005-05-23 0:00,I,59:59.0,공동탕업,207007.8577,453567.6335,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3060000,3060000-202-1973-00193,19730925,,3,폐업,2,폐업,20031229,,,,,170.2,131817,서울특별시 중랑구 면목동 86-32번지 ,,,동원대중사우나,2003-12-30 0:00,I,59:59.0,공동탕업,208114.0257,454228.239,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3060000,3060000-202-1989-00244,19890928,,3,폐업,2,폐업,20000630,,,,02 4360071,752.64,131120,서울특별시 중랑구 중화동 산 307-63번지 ,,,한밭,2000-09-28 0:00,I,59:59.0,공동탕업,,,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1987-00195,19870624,,3,폐업,2,폐업,20021031,,,,204965072,291.78,131817,서울특별시 중랑구 면목동 1285-0번지 ,,,한성탕,2002-11-01 0:00,I,59:59.0,공동탕업,207749.2063,454430.0862,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1990-00256,19900618,,3,폐업,2,폐업,20080528,,,,209758448,512.47,131853,서울특별시 중랑구 묵동 245-4번지 ,,,솔잎한증막,2008-05-28 16:54,I,59:59.0,공동탕업+찜질시설서비스영업,206814.6135,456135.8825,공동탕업+찜질시설서비스영업,,,,,1,1,,,,N,,,,,,,,,,,N
3060000,3060000-202-2005-00002,20050414,,3,폐업,2,폐업,20061128,,,,02 4340430,264,131828,서울특별시 중랑구 면목동 632-4번지 ,,,천호찜질방,2006-09-13 0:00,I,59:59.0,찜질시설서비스영업,,,찜질시설서비스영업,,,3,3,,,,,,N,,,,,,,,,,,N
3060000,3060000-202-1981-00256,19811204,,3,폐업,2,폐업,20051114,,,,222079846,860.05,131868,서울특별시 중랑구 신내동 413-1번지 ,,,참숯불가마사우나,2005-08-04 0:00,I,59:59.0,공동탕업,208719.2533,456076.221,공동탕업,,,,,1,1,,,,N,,,,,,,,,,,N
3060000,3060000-202-2004-00002,20040628,,3,폐업,2,폐업,20110119,,,,222086215,386.16,131860,서울특별시 중랑구 상봉동 118-8번지 (3층) ,,,하나탕,2005-07-16 0:00,I,59:59.0,공동탕업,207189.6797,454752.1312,공동탕업,,,,,,,,,2,N,,,,,자가,,,,,,N
3060000,3060000-202-1990-00206,19901025,,3,폐업,2,폐업,20030729,,,,204372211,844.2,131831,서울특별시 중랑구 면목동 499-4번지 ,,,삼일목욕탕,2003-07-29 0:00,I,59:59.0,공동탕업,207708.3648,453525.7412,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3060000,3060000-202-1994-00207,19940905,,3,폐업,2,폐업,20201012,,,,204956999,612.56,131813,서울특별시 중랑구 면목동 472-5 ,서울특별시 중랑구 사가정로 409 (면목동),2214,대도탕,2020-10-12 15:14,U,40:00.0,공동탕업,207897.1818,453155.9289,공동탕업,0,0,,,1,1,0,0,0,N,0,,,,,0,,,,,N
3060000,3060000-202-1987-00209,19870211,,3,폐업,2,폐업,19970305,,,,02 4397363,222.54,131835,서울특별시 중랑구 면목동 727-122번지 ,,,성신탕,2001-10-04 0:00,I,59:59.0,공동탕업,207025.4276,452413.6051,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1973-00210,19731102,,3,폐업,2,폐업,20040701,,,,204320438,159.14,131826,서울특별시 중랑구 면목동 349-1번지 ,,,금천탕,2004-07-01 0:00,I,59:59.0,공동탕업,207336.8807,452646.8615,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3060000,3060000-202-1995-00212,19950414,,3,폐업,2,폐업,20020430,,,,02 4363501,495.69,131821,서울특별시 중랑구 면목동 155-20번지 ,,,신성탕,2002-05-27 0:00,I,59:59.0,공동탕업,207257.4827,453649.8639,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1986-00214,19860902,,3,폐업,2,폐업,20030130,,,,204358592,262.33,131815,서울특별시 중랑구 면목동 105-6번지 ,,,장원탕,2002-11-01 0:00,I,59:59.0,공동탕업,207815.305,454032.7413,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1997-00282,19971031,,3,폐업,2,폐업,20010619,,,,02 4920100,678.85,131861,서울특별시 중랑구 상봉동 136-50번지 ,,,동일대중목욕탕,2002-03-04 0:00,I,59:59.0,공동탕업,206492.0875,454508.6051,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1998-00283,19980410,,3,폐업,2,폐업,20020417,,,,02 4950588,285.63,131877,서울특별시 중랑구 중화동 292-3번지 ,,,중화탕,2002-04-24 0:00,I,59:59.0,공동탕업,207136.2224,455229.5389,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1985-00285,19851101,,3,폐업,2,폐업,20021209,,,,02 9757188,0,131848,서울특별시 중랑구 묵동 168-6번지 ,,,태능산장,2002-12-09 0:00,I,59:59.0,목욕장업 기타,,,목욕장업 기타,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1987-00216,19871031,,3,폐업,2,폐업,20020325,,,,204913553,432.9,131814,서울특별시 중랑구 면목동 408-5번지 ,,,송림탕,2002-03-25 0:00,I,59:59.0,공동탕업,207978.5143,453556.0696,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1981-00218,19810919,,3,폐업,2,폐업,20020802,,,,204343066,198,131828,서울특별시 중랑구 면목동 623-7번지 ,,,제일탕,2002-08-02 0:00,I,59:59.0,공동탕업,207670.3945,452896.6977,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1984-00219,19840106,,3,폐업,2,폐업,19980807,,,,02 4924727,318.06,131825,서울특별시 중랑구 면목동 339-39번지 ,,,극동탕,2001-10-04 0:00,I,59:59.0,공동탕업,207116.7304,452792.4513,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1985-00221,19851108,,3,폐업,2,폐업,20211014,,,,02 4966861,216.4,131828,서울특별시 중랑구 면목동 618-1 ,서울특별시 중랑구 면목로42길 14 (면목동),2249,동림탕,2021-10-14 10:03,U,40:00.0,공동탕업,207770.1962,453059.3275,공동탕업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,0,0,0,0,N
3060000,3060000-202-1973-00226,19730310,,3,폐업,2,폐업,20000901,,,,204341886,147.3,131862,서울특별시 중랑구 상봉동 190-71번지 ,,,금류탕,2000-09-20 0:00,I,59:59.0,공동탕업,207654.129,455168.1741,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1969-00227,19691205,,3,폐업,2,폐업,19990122,,,,2,176.94,131859,서울특별시 중랑구 상봉동 104-2번지 ,,,성호탕,2001-09-28 0:00,I,59:59.0,공동탕업,207679.059,454769.2741,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1969-00228,19691222,,3,폐업,2,폐업,19971013,,,,02 4347825,181.79,131860,서울특별시 중랑구 상봉동 118-1번지 ,,,봉황탕,2001-10-04 0:00,I,59:59.0,공동탕업,207235.5339,454752.9846,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3060000,3060000-202-1981-00229,19810908,,3,폐업,2,폐업,20000814,,,,204347985,165.76,131861,서울특별시 중랑구 상봉동 130-80번지 ,,,상봉탕,2001-01-10 0:00,I,59:59.0,공동탕업,206565.3409,454428.2195,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
